Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Right Horn Core (and Unknown Side) [Source],Left Horn Core [Source],Right Antler (and Unknown Side) [Source],Frontal [Source],Parietal [Source],Occipital [Source],Basiocc [Source],Sphenoid [Source],Petrous [Source],Temporal [Source],Zygo [Source],Lacrimal [Source],Nasal [Source],Maxilla [Source],Premaxilla [Source],Anterior Mandible [Source],Posterior Mandible [Source],Decidp1 [Source],Decidp2 [Source],Permi3 [Source],Permc [Source],Permp2 [Source],Permp3 [Source],Payne P3 [Source],Payne P4 [Source],Payne M1 [Source],Payne M2 [Source],Payne M3 [Source],Grant P3 [Source],Grant P4 [Source],Grant M1 [Source],Grant M2 [Source],Grant M3 [Source],Loose Tooth Type [Source],Loose Tooth Class [Source],Loose Tooth Number [Source],Loose Tooth Root [Source],Loose Tooth Wear [Source],Cranial Comments [Source]
http://opencontext.org/subjects/748D5E80-6292-45BC-3BC9-4F36C3C43916,Bone 12013,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Premolar,3,Open,Unworn/erupting,
http://opencontext.org/subjects/25AC218C-AD0C-468E-F65F-F72AD8998514,Bone 12014,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper deciduous,Premolar,2,Resorbing,Heavy wear,
http://opencontext.org/subjects/38881729-63E4-4C63-952B-9F336A019B40,Bone 12015,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,2,Open,Slight wear,
http://opencontext.org/subjects/744EE5DD-4361-4FB1-0884-35E86D155771,Bone 12016,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,1,Swollen,Moderate wear,
http://opencontext.org/subjects/8491433B-AA61-4341-630C-6F75A187DFC8,Bone 12017,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,2,Indeterminate,Slight wear,
http://opencontext.org/subjects/A8485617-06E3-4C09-C3E4-CDD6769C7895,Bone 12020,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Condylar process area,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/0A1E8678-84C8-496E-4188-292214AF7E7A,Bone 12021,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/7516B75A-7B73-4A7F-C91C-14F15AD46D87,Bone 12022,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/98FC62F4-65E1-4FD9-D630-7D02091F42EF,Bone 12023,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/CBADA483-0ABA-4D9A-6FBA-75A5EFD61710,Bone 12024,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/6EB87431-EABF-4F46-E7B4-96EA3D897408,Bone 12025,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Alveolar area,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/2386FDB3-1759-483F-C69F-9FC6EC1DA91B,Bone 12026,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,Indeterminate,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/B691D77A-30D4-4E54-9423-15A7A4FEC9FC,Bone 12027,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,Indeterminate,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/8F865DF6-CABB-4347-CBEF-902CEF9B2869,Bone 12028,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,Indeterminate,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/45D1FA0B-EFC0-4066-36EA-F41BF0F96084,Bone 12029,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,Indeterminate,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/3A3E9AD5-13EE-4001-7944-4A2764BCD528,Bone 12030,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,Indeterminate,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/ECDF37B7-F1CB-4825-9E25-1790D234380D,Bone 12031,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,Indeterminate,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/273CF980-1D7D-4001-D09E-2F1FD1DE0858,Bone 12032,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,Indeterminate,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/ED3C366F-4157-4FD8-6BD2-A2260AD64C50,Bone 12033,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,≥ 2/3 of right side present,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/9339CC3C-0915-4EB8-E9D2-962B8F852CD9,Bone 12188,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Canine,Indeterminate,Resorbing,Heavy wear,
http://opencontext.org/subjects/2E2DE80F-F01C-435B-310A-632C7E422941,Bone 12189,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Premolar,3,Resorbing,Very heavey wear,
http://opencontext.org/subjects/F3E89254-FDE8-4F4A-0608-0273AF55B647,Bone 12191,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,Indeterminate,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/0AC45B7E-97A6-42A6-DAAF-F07925DAA697,Bone 12192,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,Indeterminate,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/DC513755-071F-41D5-2305-D8E91DE0387E,Bone 12197,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Molar,2,Open,16,
http://opencontext.org/subjects/1BE5C222-D848-4319-979E-9004CF4FEACE,Bone 12201,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,,,,,Indeterminate,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/2008AF5F-EF41-4081-3A4D-2BF891AD6FC3,Bone 12203,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Kamilla Pawlowska",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13069,http://opencontext.org/subjects/7EDAAAFD-3144-414B-E6F0-E7086BAE41F2,37.668196,32.827191,8150,7950,Indeterminate,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,tip
http://opencontext.org/subjects/8E610905-0A21-4628-C8E9-99A367391EFB,Bone 12223,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,Arek Marciniak,Turkey,Çatalhöyük,Mound East,Area TP,Unit 13072,http://opencontext.org/subjects/F9AC4E09-ED42-4929-5F36-1CB5890AC736,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Ascending ramus area,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/51F3DD79-9EA5-4BD4-D8F4-A731FD74B9F8,Bone 12225,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,Arek Marciniak,Turkey,Çatalhöyük,Mound East,Area TP,Unit 13072,http://opencontext.org/subjects/F9AC4E09-ED42-4929-5F36-1CB5890AC736,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Lower permanent,Molar,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/CB7B097E-D2C2-4EA2-2741-780FA6D13628,Bone 12246,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,Arek Marciniak,Turkey,Çatalhöyük,Mound East,Area TP,Unit 13072,http://opencontext.org/subjects/F9AC4E09-ED42-4929-5F36-1CB5890AC736,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,small fragments of skull unidentified to element
http://opencontext.org/subjects/148F3BD9-E4D9-410B-95B5-89086C4F8594,Bone 12250,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,Arek Marciniak,Turkey,Çatalhöyük,Mound East,Area TP,Unit 13072,http://opencontext.org/subjects/F9AC4E09-ED42-4929-5F36-1CB5890AC736,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Condylar process area,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/453927C0-6E04-43DA-757C-F45D60307836,Bone 13842,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/BE7AFB57-5254-4CC0-129A-DE386C6E4C99,Bone 13843,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/1228FA09-8FF3-4B94-8D40-262164F17564,Bone 13844,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/6A0D95F8-BD49-49EB-3095-EDB888D4C440,Bone 13845,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/7A2B1654-CC54-480B-EF59-135F5DFCCBF7,Bone 13847,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/27984286-8599-436A-E8B4-10A031D56CDE,Bone 13848,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/E28BB889-49EA-4402-073E-8EC76CEF736A,Bone 13850,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/B970072C-4348-41FF-F3EC-3F6D5FDCDD18,Bone 13908,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper deciduous,Premolar,Indeterminate,Indeterminate,Heavy wear,
http://opencontext.org/subjects/C9528A05-500D-4A1F-8207-4B1902392704,Bone 13909,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Wear indeterminate,
http://opencontext.org/subjects/49D7926E-5D46-488F-7CA4-F92B64EFEFD5,Bone 13910,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Slight wear,
http://opencontext.org/subjects/A038C106-2F62-4811-D4C1-A1B331A9DFD6,Bone 13911,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Wear indeterminate,
http://opencontext.org/subjects/EC6481B9-3E08-4B3C-7D3A-A187DD27B07E,Bone 13912,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Wear indeterminate,
http://opencontext.org/subjects/B44E47E6-7A7D-437B-2487-2D6D7917F697,Bone 13913,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Slight wear,
http://opencontext.org/subjects/2D1FF319-2D65-4394-C310-C0D4D7DAB65E,Bone 13914,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,,
http://opencontext.org/subjects/C56555EF-4352-4FA3-58BE-A2CEE65E3570,Bone 13916,http://opencontext.org/projects/02594C48-7497-40D7-11AE-AB942DC513B8,Çatalhöyük Area TP Zooarchaeology,"Arek Marciniak, Liz Henton, David Orton",Turkey,Çatalhöyük,Mound East,Area TP,Unit 13079,http://opencontext.org/subjects/019D673C-E821-4816-0CB9-01CE00DB4703,37.668196,32.827191,8150,7950,,,,,,,,,,,,,,,,Indeterminate,Indeterminate,,,,,,,,,,,,,,,,,Upper permanent,Molar,Indeterminate,Indeterminate,Slight wear,
