Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Taxon [Source],Element [Source],Side [Source],Proximal Fusion [Source],Distal Fusion [Source],Reference [Source],Year [Source],Retrieval Method [Source],Species [Source],Species Comment [Source],Part [Source],Size [Source],Age Data [Source],Retrieval % [Source],Volume [Source],Mesh Size [Source],Sex [Source],Weight [Source],Comments [Source],Fusion stages [Source],Number of Elements [Source],Sample No [Source],Age group [Source],Cutmarks [Source],Stratum [Source],Bd [Source],SD [Source],Bp [Source],Bp (unfused) [Source],GL [Source],GL (unfused) [Source],Dp (unfused) [Source],GB [Source],Bd (unfused) [Source],BFp [Source],Dl [Source],Dm [Source],Dp [Source],GB (unfused) [Source],GL1 [Source],GLm [Source]
http://opencontext.org/subjects/TESTSPA0000006204,Bone Ref# 2807,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,Middle Phalanx,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Middle Phalanx,NA,,,2807,PB 95,Floatation,Unknown,Ovis,,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006205,Bone Ref# 2808,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,Middle Phalanx,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Middle Phalanx,NA,,,2808,PB 95,Floatation,Unknown,Ovis,Epiphysis complete,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006206,Bone Ref# 2835,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,Middle Phalanx,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Middle Phalanx,NA,,,2835,PB 95,Floatation,Unknown,Ovis,Epiphysis complete,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006207,Bone Ref# 2836,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,Middle Phalanx,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Middle Phalanx,NA,,,2836,PB 95,Floatation,Unknown,Ovis,Epiphysis complete,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006208,Bone Ref# 2837,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004301,middle phalanx,Middle Phalanx,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Middle Phalanx,NA,,,2837,PB 95,Floatation,Unknown,Ovis,Epiphysis complete,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006209,Bone Ref# 2838,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Proximal Phalanx,NA,,,2838,PB 95,Floatation,Unknown,Ovis,Epiphysis complete,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006210,Bone Ref# 2839,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Proximal Phalanx,NA,,,2839,PB 95,Floatation,Unknown,Ovis,,<2 cm,,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006211,Bone Ref# 2840,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Proximal Phalanx,NA,,,2840,PB 95,Floatation,Unknown,Ovis,,<2 cm,,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006137,Bone Ref# 2841,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002228,rib,Rib,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Rib,NA,,,2841,PB 95,Floatation,Unknown,Ovis,Fragments,2-5 cm,,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006212,Bone Ref# 2842,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,Vertebrae,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Vertebrae,NA,,,2842,PB 95,Floatation,Unknown,Ovis,Fragments,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006213,Bone Ref# 2843,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Proximal Phalanx,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Proximal Phalanx,NA,,,2843,PB 95,Floatation,Unknown,Ovis,Epiphysis,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006138,Bone Ref# 2844,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,Metatarsal,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Metatarsal,NA,,,2844,PB 95,Floatation,Unknown,Ovis,,2-5 cm,,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006214,Bone Ref# 2845,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013586,fused metapodial bones 3 and 4,Metapodial,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Metapodial,NA,,,2845,PB 95,Floatation,Unknown,Ovis,,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006215,Bone Ref# 2846,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013586,fused metapodial bones 3 and 4,Metapodial,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Metapodial,NA,,,2846,PB 95,Floatation,Unknown,Ovis,,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006216,Bone Ref# 2847,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013586,fused metapodial bones 3 and 4,Metapodial,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Metapodial,NA,,,2847,PB 95,Floatation,Unknown,Ovis,,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006217,Bone Ref# 2848,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013586,fused metapodial bones 3 and 4,Metapodial,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Metapodial,NA,,,2848,PB 95,Floatation,Unknown,Ovis,,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006218,Bone Ref# 2849,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013586,fused metapodial bones 3 and 4,Metapodial,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Metapodial,NA,,,2849,PB 95,Floatation,Unknown,Ovis,,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006219,Bone Ref# 2850,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013586,fused metapodial bones 3 and 4,Metapodial,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Metapodial,NA,,,2850,PB 95,Floatation,Unknown,Ovis,,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006220,Bone Ref# 2851,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0013586,fused metapodial bones 3 and 4,Metapodial,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Metapodial,NA,,,2851,PB 95,Floatation,Unknown,Ovis,,<2 cm,Unfused,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006221,Bone Ref# 2852,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001435,carpal bone,Carpal Bone,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Carpal Bone,NA,,,2852,PB 95,Floatation,Unknown,Ovis,III,<2 cm,Unfused,,,< 5 mm,?,,This is very young because III and IV have not fused yet,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006222,Bone Ref# 2853,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001435,carpal bone,Carpal Bone,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Carpal Bone,NA,,,2853,PB 95,Floatation,Unknown,Ovis,,<2 cm,Juvenile,,,< 5 mm,?,,This bone is more lamb like,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006223,Bone Ref# 2854,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001435,carpal bone,Carpal Bone,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Carpal Bone,NA,,,2854,PB 95,Floatation,Unknown,Ovis,,<2 cm,Juvenile,,,< 5 mm,?,,Lamb,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006224,Bone Ref# 2855,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001435,carpal bone,Carpal Bone,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Carpal Bone,NA,,,2855,PB 95,Floatation,Unknown,Ovis,,<2 cm,Juvenile,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006225,Bone Ref# 2856,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,Ulna,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Ulna,Right,,,2856,PB 95,Floatation,Unknown,Ovis,J>50,<2 cm,Juvenile,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006226,Bone Ref# 2857,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0000975,sternum,Sternum,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Sternum,NA,,,2857,PB 95,Floatation,Unknown,Ovis,Fragments,<2 cm,,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/TESTSPA0000006227,Bone Ref# 2858,http://opencontext.org/projects/TESTPRJ0000000004,Pınarbaşı 1994: Animal Bones,Denise Carruthers,Turkey,Pınarbaşı,Site B,Stratum 5,Context BBH,http://opencontext.org/subjects/TESTSPA0000003444,37.49432,33.018551,8650,7950,http://purl.obolibrary.org/obo/UBERON_0001098,incisor tooth,Teeth,http://eol.org/pages/39510,Ovis,Ovis sp.,,,,,,,,,,Ovis sp.,Teeth,NA,,,2858,PB 95,Floatation,Unknown,Ovis,Fragments,<2 cm,,,,< 5 mm,?,,,,,,,,,,,,,,,,,,,,,,,,
