Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value],Archaeological Horizon [Source],Osteo Id [Source],Taxonomic Id [Source],Articulation [Source],Symmetry [Source],Sex [Source],Pathology [Source],Number Of Fragments [Source],Number Of Elements [Source],Proximaldistal [Source],Fusion Proximal [Source],Fusion Distal [Source],Completeness Of Element [Source],Completeness Of Portion [Source],Fragmentation [Source],Maxilla With Teeth [Source],Mandible Fragment [Source],Mandible With Teeth [Source],Tooth Type [Source],Tooth Class [Source],Tooth Number [Source],dP4 [Source],P4 [Source],M1 [Source],M2 [Source],M3 [Source],Length of dP4 at occlusal surface [Source],Distal depth on medial side (L) Legge's TD [Source],Greatest breadth of the proximal end (trochlea) [Source],Length of M3 at occlusal surface [Source],Greatest lateral depth [Source],"Height of the collum of the trochlea, central groove (HTC) [Source]",Depth of the lateral verticillus (B) [Source],Length of the glenoid cavity-including cranial lip (LP) [Source],Breadth of acetabulum [Source],Height of M1on lingual side from apex to occlusal surface between the first two cusps [Source],Greatest breadth over the wings (GLF) [Source],Height across dorsal to ventral arch (H) [Source],Depth of the lateral trochlear condyle (B) [Source],Breadth of dP4 at occlusal surface [Source],Height of M2 on lingual side from apex to occlusal surface between the first two cusps [Source],Breadth of M3 at occlusal surface [Source],Minimum height of neck-from base of spine to articular surface [Source],Height from the base line at rest [Source],Greatest length without epiphysis [Source],Greatest breadth of facies articularis cranialis (BFcr) [Source],Maximum H of M3 on buccal side of anterior cusp from enamel-dentin junction to occlusal surface [Source],Basal breadth of M3 [Source],Greatest breadth of facies articularis caudalis (BFcd) [Source],Breadth [Source],Depth of the medial verticillus (B) [Source],Breadth of the third cusp (posterior) of M3 (for O/C) [Source],Depth of the distal end-- flat against anterior side [Source],Middle breadth of the sole (MBS) [Source],Maximum H of M1 on buccal side of anterior cusp from enamel-dentin junction to occlusal surface [Source],Height of M3 on lingual side from apex to occlusal surface between the first two cusps [Source],Basal length of M3 [Source],Width of the lateral condyle (P) [Source],Basal breadth of dP4 [Source],"Basal length of dP4: base at crown, maximum length of the enamel [Source]",Width of the medial condyle (P) [Source],Depth of the medial trochlear condyle (B) [Source],Maximum H of dP4 on buccal side of anterior cusp from enamel dentin junction to occlusal surface [Source],Greatest breadth of the trochlea (BT) [Source],Greatest breadth of the facies articularis proximalis (BFp) [Source],Greatest length of the lateral half (GLl) [Source],Greatest depth of the medial half (Dm) [Source],Depth of the proximal end (equids) (Dp) [Source],Greatest length (GL) [Source],Greatest depthof the lateral half (Dl) [Source],Greatest breadth of facies articularis didtalis (BFd) [Source],Greatest depth of the distal end (Dd) [Source],Smallest length of collum scapulae (SLC) [Source],Greatest length of the medial half (GLm) [Source],Greatest diagonal length of the sole (DLS) [Source],Greatest breadth of the proximal end (Bp) [Source],Breadth of the glenoid cavity (BG) [Source],Greatest breadth of the distal end (Bd) [Source],Length of the dorsal surface (Ld) [Source],Greatest length of the peripheral/abaxial half (GLpe) [Source],Greatest depth of the proximal end (Dp) [Source],Length of olecranon (only in ruminants) (LO) [Source],Length of acetabulum including the lip (LA) [Source],Greatest length of the processus gleonidalis (GLP) [Source],Greatest breadth across the coronoid process (BPC) [Source],Smallest depth of the olecranon (SDO) [Source],Depth across the processus anconeus (BPC) [Source]
http://opencontext.org/subjects/A2A7496C-68EC-4B66-B396-6EC593605EF7,Bone C1418-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square C14,http://opencontext.org/subjects/4D3BD92A-B7FB-4C21-BBD5-83FD73A8D6C2,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006967,horn,Horncore,http://eol.org/pages/4447460,Capra aegagrus,Capra aegagrus,http://purl.obolibrary.org/obo/UBERON_0003101,male organism,Male,,,,,,,18,Horncore,Capra aegagrus,Separate,Right,Male,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B2A0D7BD-06F2-49D7-E802-3321BF29E7ED,Bone C1419-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square C14,http://opencontext.org/subjects/4D3BD92A-B7FB-4C21-BBD5-83FD73A8D6C2,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Loose mandibular tooth,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,,,,,,,19,Loose mandibular tooth,Ovis orientalis,Separate,Right,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,Lower deciduous,Premolar,4,C,,,,,17.4,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,7.6,14.2,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/EBC7EBF9-0134-497E-F973-857631692EDC,Bone D1417-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,17,Mandible with teeth,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,P2-M3,,,,,EF,DEF,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/CE9136DF-8E15-4C8A-C5F2-2FCA50BA6EC5,Bone D1418-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Mandible with teeth,Ovis/Capra,Separate,Right,Not applicable,No pathology,1,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,Anterior areas + heel area,M1-3,,,,,,FG,EFG,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B1D779E1-0BE9-4A84-0B3C-09FABB836C09,Bone D1419-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006967,horn,Horncore,http://eol.org/pages/4447460,Capra aegagrus,Capra aegagrus,http://purl.obolibrary.org/obo/UBERON_0003101,male organism,Male,,,,,,,19,Horncore,Capra aegagrus,Separate,Left,Male,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/60E25F75-E3C7-4B91-82D8-50096BD55EF6,Bone F1318-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square F13,http://opencontext.org/subjects/5484E738-01FB-4D99-7B3F-3BE175C7660D,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,Humerus,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,Unfused,18,Humerus,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,1,Proximal,Unfused,Not applicable,< 1/4 of estimated size,1/2,Loose epiphysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/ABED5537-D061-45CC-3AE6-819CEA446B88,Bone F1319-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square F13,http://opencontext.org/subjects/5484E738-01FB-4D99-7B3F-3BE175C7660D,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,,,,,,,19,Mandible with teeth,Ovis orientalis,Separate,Left,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,dP3-M1,Lower deciduous,Premolar,4,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/CBA72CC9-A21E-48F8-AAAA-A437AEC259A9,Bone F1419-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square F14,http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001092,cervical vertebra 1,Atlas,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,http://purl.obolibrary.org/obo/UBERON_0003100,female organism,Female,,,,,,,19,Atlas,Ovis orientalis,Separate,Central,Female,No pathology,1,1,Not applicable,Not applicable,Not applicable,Complete,Complete,Complete,,,,,,,,,,,,,,,,,,,,,,49.9,40.2,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/27373A32-AF6A-45CB-7F85-49AA7ED43526,Bone F1420-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square F14,http://opencontext.org/subjects/51B32DE9-7BD2-4103-5716-4438EE4CE3BA,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,Tibia,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,Fused,20,Tibia,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Proximal,Fused,Not applicable,< 1/4 of estimated size,1/2,End splinter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7CAE667C-22FD-49E2-13F3-5F92F1D32338,Bone G1217-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square G12,http://opencontext.org/subjects/F184C346-EA55-474C-578A-716DC88263B1,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,17,Mandible with teeth,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,M1-M2,,,,,,DEF,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3E5A1CE8-8D4D-496B-0986-5DDC5DF86BC7,Bone G1218-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square G12,http://opencontext.org/subjects/F184C346-EA55-474C-578A-716DC88263B1,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000981,femur,Femur,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,18,Femur,Ovis/Capra,Separate,Not applicable,Nonidentified,No pathology,1,0,Shaft,Not applicable,Not applicable,Nonidentified,Not applicable,Shaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/8BD59B12-FF54-441D-EA1A-FEF938A3D7AA,Bone G1220-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square G12,http://opencontext.org/subjects/F184C346-EA55-474C-578A-716DC88263B1,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/328603,Lynx lynx,Lynx lynx,,,,,,,,,,20,Mandible with teeth,Lynx lynx,Separate,Right,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,C-P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5CBC1547-A92D-4CC3-1F35-DCCC00E7B7BF,Bone G1420-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square G14,http://opencontext.org/subjects/D7F3719B-C90B-44CB-E19A-5A82CBA55B99,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,20,Mandible with teeth,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,P2-M2,,,,,EFG,DEF,EFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/07CCB6B0-051E-40F9-8239-911DD618EDD1,Bone G1421-1,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square G14,http://opencontext.org/subjects/D7F3719B-C90B-44CB-E19A-5A82CBA55B99,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,,,,,,,21,Mandible with teeth,Ovis orientalis,Separate,Left,Nonidentified,No pathology,1,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,M1-3,,,,,,DEF,D,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/4EAAB00E-6139-4872-C2A1-23099244088D,Bone D1416-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square D14,http://opencontext.org/subjects/9C14FD61-5111-4069-82C6-70841CD353DC,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,Scapula,http://eol.org/pages/4447460,Capra aegagrus,Capra aegagrus,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,16,Scapula,Capra aegagrus,Separate,Right,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,1/2,Complete,End + shaft,,,,,,,,,,,,,,,,,,,26,,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,,,,,,,32.1,,,
http://opencontext.org/subjects/9E10FDD0-F352-4926-3F01-23E74D1B4923,Bone D1417-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square D14,http://opencontext.org/subjects/9C14FD61-5111-4069-82C6-70841CD353DC,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000975,sternum,Sternum,http://eol.org/pages/915364,Otis tarda,Otis tarda,,,,,,,,,,17,Sternum,Otis tarda,Separate,Central,Nonidentified,No pathology,1,1,Vertebral body,Not applicable,Not applicable,1/2,Complete,Corpus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7C1F5017-D383-4E95-8399-BE36BB846C6B,Bone F1318-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square F13,http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001092,cervical vertebra 1,Atlas,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,,,,,,,18,Atlas,Ovis orientalis,Separate,Central,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Complete,Complete,Not applicable,,,,,,,,,,,,,,,,,,,,,,48.2,43.3,,,,,,,,51.4,,,47.4,,,,,,,,,,,,,,,,,,,,63.8,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/51BBEF8D-0D0E-432C-8FAA-5E522AA8DE92,Bone F1319-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square F13,http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006971,antler,Antler,http://eol.org/pages/15610,Capreolus,Capreolus capreolus,http://purl.obolibrary.org/obo/UBERON_0003101,male organism,Male,,,,,,,19,Antler,Capreolus capreolus,Separate,Not applicable,Male,No pathology,1,1,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B11268C5-5FE4-466A-114C-BC0140777207,Bone F1320-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square F13,http://opencontext.org/subjects/790F2455-5F9E-4AA9-BC8E-B2FBC6A809A4,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,20,Mandible with teeth,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,0,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,M3,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/9CB02951-0E28-470B-D627-2B817B5E36B8,Bone G1216-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square G12,http://opencontext.org/subjects/FD270D9E-CCBA-4D85-09BC-17A64C6BDEB5,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,Loose mandibular tooth,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,,,,,,,16,Loose mandibular tooth,Ovis orientalis,Separate,Left,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,Lower deciduous,Premolar,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/755C92B1-F427-420D-06F3-F06914123896,Bone G1217-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square G12,http://opencontext.org/subjects/FD270D9E-CCBA-4D85-09BC-17A64C6BDEB5,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,17,Mandible with teeth,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,P2-4,,,,,EFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/AA075272-B9EE-4D71-CE66-237E7252A50E,Bone G1317-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square G13,http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,17,Mandible with teeth,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,1,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,P3-M3,,,,,GHI,GHI,H,GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/F8A8A4CE-CD60-478C-B299-B53498125328,Bone G1318-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.1,Square G13,http://opencontext.org/subjects/8ECF8742-FA42-4AAF-AAD8-E336D618CBB7,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,Tibia,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,18,Tibia,Ovis orientalis,Separate,Left,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,< 1/4 of estimated size,Complete,End only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,,,,,,,,,,,,,,,,,,,25.8,,,,,,34.1,,,,,,,,,
http://opencontext.org/subjects/4134B305-F402-44A2-FA87-24721E1BEEC7,Bone C1417-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square C14,http://opencontext.org/subjects/4D3BD92A-B7FB-4C21-BBD5-83FD73A8D6C2,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0004302,proximal phalanx,Phalanx anterior/posterior 1,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,Fused,17,Phalanx anterior/posterior 1,Ovis/Capra,Separate,Nonidentified,Nonidentified,No pathology,1,1,Proximal,Fused,Not applicable,Complete,Complete,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,13.7,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A8431C24-64D2-4EF3-3DE4-A19D53E0EFC2,Bone C1418-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square C14,http://opencontext.org/subjects/4D3BD92A-B7FB-4C21-BBD5-83FD73A8D6C2,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,Scapula,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,Fused,,,,18,Scapula,Ovis/Capra,Separate,Left,Nonidentified,No pathology,1,1,Distal,Not applicable,Fused,1/2,Complete,End + shaft,,,,,,,,,,,,,,,,,,,26.2,,,,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,,,,,,
http://opencontext.org/subjects/780B35D6-0D9D-42D3-7F80-AE41D3DBAC60,Bone C1419-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square C14,http://opencontext.org/subjects/4D3BD92A-B7FB-4C21-BBD5-83FD73A8D6C2,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,Pelvis,http://eol.org/pages/11021638,Ovis orientalis,Ovis orientalis,http://purl.obolibrary.org/obo/UBERON_0003100,female organism,Female,,,,,,,19,Pelvis,Ovis orientalis,Separate,Right,Female,No pathology,1,1,Central,Not applicable,Not applicable,Nonidentified,Complete,End + shaft,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,,,,
http://opencontext.org/subjects/D47DBE77-37CD-4E86-3EE2-262D57B4DBD1,Bone D1417-2,http://opencontext.org/projects/731B0670-CE2A-414A-8EF6-9C050A1C60F5,Zooarchaeology of Karain Cave B,Levent Atici,Turkey,Karain B Cave,PI.2,Square D14,http://opencontext.org/subjects/66B51001-8FEF-420D-D94A-ABB0F85B7A98,37.077589,30.5708,19800,19000,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,Mandible with teeth,http://eol.org/pages/32609438,Sheep/goat,Ovis/Capra,,,,,,,,,,17,Mandible with teeth,Ovis/Capra,Separate,Right,Nonidentified,No pathology,1,0,Not applicable,Not applicable,Not applicable,Nonidentified,Not applicable,Not applicable,,,M1-3,,,,,,DEF,EFG,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
