Open Context URI,Item label,Project URI,Project name,Related person(s),Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Context URI,Latitude (WGS84),Longitude (WGS84),Early (Cal. BP),Late (Cal. BP),Has anatomical identification [URI],Has anatomical identification [Label],Has anatomical identification [Source value],Has fusion character [URI],Has fusion character [Label],Has fusion character [Source value],Has physiological sex determination [URI],Has physiological sex determination [Label],Has physiological sex determination [Source value],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has Biological Taxonomy [Source value],Has fusion character (distal) [URI],Has fusion character (distal) [Label],Has fusion character (distal) [Source value],Has fusion character (proximal) [URI],Has fusion character (proximal) [Label],Has fusion character (proximal) [Source value]
http://opencontext.org/subjects/A7063D05-C9C4-46D7-2037-89D0D4AF9D47,Bone 31073,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,pelvis,,,,,,,http://eol.org/pages/1642,Mammalia,size- boar to deer,,,,,,
http://opencontext.org/subjects/2E6E5A0A-B4D6-4199-4C3F-E6AADC502F53,Bone 31074,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,pelvis,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/4B1AA1AE-99D3-471E-DC6B-DB2841245276,Bone 31075,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000981,femur,femur,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unfused, Distal: unfused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unfused"
http://opencontext.org/subjects/BAFC37C9-37A5-4178-C2D5-F9BFB10E161C,Bone 31076,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000981,femur,femur,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unfused, Distal: unfused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unfused"
http://opencontext.org/subjects/2495E047-6EA2-4D80-88C7-9E7055AC8780,Bone 31077,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002446,patella,patella,,,,,,,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus,,,,,,
http://opencontext.org/subjects/CC318A50-DD0C-4DE3-C0C8-542EFEF58CA1,Bone 31078,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,tibia,,,,,,,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,"Proximal: unknown, Distal: fused",,,
http://opencontext.org/subjects/74741F3D-FF29-421C-3A6C-891336DB7204,Bone 31079,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,metatarsus 3+4,,,,,,,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus,,,,,,
http://opencontext.org/subjects/4D28EA83-1730-47C2-6368-02FE87AEECE4,Bone 31080,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001474,bone,"fragment, long bone",,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,,,
http://opencontext.org/subjects/5D8984AF-4D92-4FA4-CCEE-874C4F0C219D,Bone 31081,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001474,bone,"fragment, long bone",,,,,,,http://eol.org/pages/1642,Mammalia,size- cattle,,,,,,
http://opencontext.org/subjects/0C04883C-820B-4A38-07B8-F0664E395A17,Bone 31082,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001093,cervical vertebra 2,epistropheus,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/016F9799-6FCA-4177-1E28-DD85A47EF78C,Bone 31083,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,"vertebra, thoracic",,,,,,,http://eol.org/pages/1642,Mammalia,size- boar to deer,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unfused, Distal: unfused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unfused"
http://opencontext.org/subjects/C8A22E47-26A6-43A8-0EBA-8665693D6927,Bone 31084,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,"vertebra, thoracic",,,,,,,http://eol.org/pages/1642,Mammalia,size- boar to deer,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,"Proximal: fused, Distal: fused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0069,Proximal epiphysis fused,"Proximal: fused, Distal: fused"
http://opencontext.org/subjects/CC6418CB-FFB2-4D3B-C429-F1ADB839BADD,Bone 31085,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,"vertebra, unidentified",,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,,,
http://opencontext.org/subjects/22365D05-5184-4501-35ED-95D08BC74388,Bone 31086,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,"vertebra, unidentified",,,,,,,http://eol.org/pages/1642,Mammalia,size- boar to deer,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unfused, Distal: unfused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unfused"
http://opencontext.org/subjects/3AF5E2D4-BC94-47B8-4FC0-EF62B472D45C,Bone 31087,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002228,rib,costae,,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,,,
http://opencontext.org/subjects/9E74A03E-15D1-4A11-2223-8FB90C13D98D,Bone 31088,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002228,rib,costae,,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,,,
http://opencontext.org/subjects/5837D71D-0460-4379-7BDF-DDA23A0C3C79,Bone 31089,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002228,rib,costae,,,,,,,http://eol.org/pages/1642,Mammalia,size- boar to deer,,,,,,
http://opencontext.org/subjects/5CBF7180-0630-4159-0937-9105DF33472A,Bone 31090,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,humerus,,,,,,,http://eol.org/pages/328605,Felis silvestris Schreber 1777,Felis sylvestris,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,"Proximal: unknown, Distal: fused",,,
http://opencontext.org/subjects/6C853169-8EB3-426A-932E-B68887AE5505,Bone 31091,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0011205,carpometacarpus,(carpo)metacarpus II + III,,,,,,,http://eol.org/pages/8027,Anatidae,Anatidae,,,,,,
http://opencontext.org/subjects/4740A164-6987-4C44-6B87-688241D03ECA,Bone 31092,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0001474,bone,"fragment, long bone",,,,,,,http://eol.org/pages/1642,Mammalia,size- rabbit to dog,,,,,,
http://opencontext.org/subjects/E7E3CBF1-F275-4B8B-1F87-E34D425F800F,Bone 36987,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,scapula,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,,,,,,
http://opencontext.org/subjects/5A9305FE-C51E-4030-520C-EE9CC206F0B4,Bone 36988,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,tibia,,,,,,,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0057,Distal epiphysis fused,"Proximal: unknown, Distal: fused",,,
http://opencontext.org/subjects/1F25E80B-AB7C-41BC-D8C1-BA2AFE0A56FA,Bone 36989,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0000979,tibia,tibia,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/1B8B0BE7-D80D-4078-C020-0E6172C9786E,Bone 36990,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0013588,fused metatarsal bones 3 and 4,metatarsus 3+4,,,,,,,http://eol.org/pages/1642,Mammalia,Small ruminant (domestic),,,,,,
http://opencontext.org/subjects/B4509A15-FB2A-428D-4DDB-8AC266CAA5AE,Bone 36991,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,"vertebra, lumbar",,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unfused, Distal: unfused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unfused"
http://opencontext.org/subjects/C289434B-EAF6-45E8-44E0-32DB522946F6,Bone 36992,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,"vertebra, lumbar",,,,,,,http://eol.org/pages/1642,Mammalia,size- boar to deer,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0058,Distal epiphysis unfused,"Proximal: unfused, Distal: unfused",http://opencontext.org/vocabularies/open-context-zooarch/zoo-0070,Proximal epiphysis unfused,"Proximal: unfused, Distal: unfused"
http://opencontext.org/subjects/038DAA78-97CB-4DC9-64C0-E9FD365794DE,Bone 36993,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 768,,,http://opencontext.org/subjects/B8E18C91-67F9-4F41-4CDC-B407EE2B68AD,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,"vertebra, unidentified",,,,,,,http://eol.org/pages/1642,Mammalia,size- sheep/goat,,,,http://opencontext.org/vocabularies/open-context-zooarch/zoo-0071,Proximal epiphysis fusing,"Proximal: fusing, Distal: unknown"
http://opencontext.org/subjects/799A265D-8C90-4F19-6AEF-8E55FE525D98,Bone 31138,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0006971,antler,horncore,,,,,,,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries,,,,,,
http://opencontext.org/subjects/A3206378-0716-48BC-13F4-F91799DB917F,Bone 31139,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0006971,antler,horncore,,,,,,,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries,,,,,,
http://opencontext.org/subjects/64AFE96C-B6D7-425B-3736-E07635DCA82E,Bone 31140,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0006971,antler,horncore,,,,,,,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus,,,,,,
http://opencontext.org/subjects/0C134E3E-F391-4121-BB86-2B642A4F2D0B,Bone 31141,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,cranium,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,,,,,,
http://opencontext.org/subjects/22B2D089-1FCA-49B7-5439-38E57E370E5A,Bone 31142,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,cranium,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,,,,,,
http://opencontext.org/subjects/045029C2-150D-4A8D-2AC4-2CA7ED238227,Bone 31143,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,cranium,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,,,,,,
http://opencontext.org/subjects/EBAF802D-4D98-407C-D951-52A40F221C72,Bone 31144,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,cranium,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,,,,,,
http://opencontext.org/subjects/5BA775BE-007D-45A6-99BD-15AFA48E7D30,Bone 31145,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,cranium,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,,,,,,
http://opencontext.org/subjects/8F685DDE-54D7-4FF8-60B8-95E2EB1290C6,Bone 31146,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,cranium,,,,,,,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus,,,,,,
http://opencontext.org/subjects/4B0AA9D6-2FA4-4ADB-2501-97AE6BF3E7F5,Bone 31147,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,cranium,,,,,,,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus,,,,,,
http://opencontext.org/subjects/21517949-8C1C-4237-DEC1-31F37485403D,Bone 31148,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,complete single shell,,,,,,,http://eol.org/pages/395985,"Cerastoderma edule (Linnaeus, 1758)",Cardium edule,,,,,,
http://opencontext.org/subjects/F7A943E9-8933-461C-99D5-497BBDCCB3B0,Bone 31149,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,large (greater than one half) single shell with hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
http://opencontext.org/subjects/299A2A6C-38AA-4C34-F6DE-4FBD3F724EF4,Bone 31150,http://opencontext.org/projects/D297CD29-50CA-4B2C-4A07-498ADF3AF487,Ilıpınar Zooarchaeology,Hijkle Buitenhuis,Turkey,Ilıpınar,Area 74,Lot 773,,,http://opencontext.org/subjects/098E9095-A2C5-479D-B597-D293C2EFF03A,40.468303,29.309099,7750,7650,http://purl.obolibrary.org/obo/UBERON_0008270,mollusc shell,large (greater than one half) single shell with hinge,,,,,,,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis,,,,,,
