Project,Latitude,Longitude,Site,Start BCE,End BCE,Specimen Count,EOL URI,EOL Taxa Label,Analyst Taxanomic Designation (Source data)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7750,7650,1,http://eol.org/pages/916409,Corvus frugilegus,Corvus frugilegus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,1247,http://eol.org/pages/1642,Mammalia,size- boar to deer; size- cattle; size- large cattle; size- rabbit to dog; size- red deer to horse; size- sheep/goat; Small cervid or ruminant; Small ruminant (domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,346,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,194,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,132,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,114,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,105,http://eol.org/pages/2979542,Unio,Unio sp.
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,83,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,11,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,10,http://eol.org/pages/7685,Cervidae,Cervidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,9,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,8,http://eol.org/pages/34548,Bos,Bos taurus/primigenius
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,5,http://eol.org/pages/15610,Capreolus,Capreolus capreolus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,5,http://eol.org/pages/328663,Sus scrofa,Sus scrofa (wild)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,4,http://eol.org/pages/1228387,Canis lupus familiaris,Canis familiaris
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,4,http://eol.org/pages/449502,Ostrea edulis,Ostrea edulis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,4,http://eol.org/pages/7678,Artiodactyla,Large cervid or ruminant
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,3,http://eol.org/pages/395985,"Cerastoderma edule (Linnaeus, 1758)",Cardium edule
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,2,http://eol.org/pages/32609438,Sheep/goat,Ovis aries / Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,2,http://eol.org/pages/328609,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,1,[No EOL URI assigned] ,,
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,1,http://eol.org/pages/118009,Lepus europaeus,Lepus europaeus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,1,http://eol.org/pages/328581,"Ursus arctos Linnaeus, 1758",Ursus arctos
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,1,http://eol.org/pages/328649,"Cervus elaphus Linnaeus, 1758",Cervus elaphus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,1,http://eol.org/pages/449907,Helix aspersa,Helix aspersa
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,1,http://eol.org/pages/8011,Charadriidae,Charadriidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7650,7550,1,http://eol.org/pages/8120,Testudines,Testudinae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,74,http://eol.org/pages/1642,Mammalia,size- boar to deer; size- cattle; size- sheep/goat; Small ruminant (domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,18,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,10,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,6,http://eol.org/pages/395985,"Cerastoderma edule (Linnaeus, 1758)",Cardium edule
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,6,http://eol.org/pages/7685,Cervidae,Cervidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,3,http://eol.org/pages/1228387,Canis lupus familiaris,Canis familiaris
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,3,http://eol.org/pages/2979542,Unio,Unio sp.
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,3,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,2,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,2,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,2,http://eol.org/pages/32609438,Sheep/goat,Ovis aries / Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,2,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,1,http://eol.org/pages/118009,Lepus europaeus,Lepus europaeus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,1,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,1,http://eol.org/pages/449502,Ostrea edulis,Ostrea edulis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7550,7350,1,http://eol.org/pages/7678,Artiodactyla,Capra/Ovis/Dama
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,3175,http://eol.org/pages/1642,Mammalia,size- boar to deer; size- cattle; size- rabbit to dog; size- sheep/goat; size- smaller than rabbit; Small cervid or ruminant; Small ruminant (domestic); Small ruminant (wild)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,1238,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,425,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,302,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,287,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,176,http://eol.org/pages/2979542,Unio,Unio sp.
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,102,http://eol.org/pages/1228387,Canis lupus familiaris,Canis familiaris
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,102,http://eol.org/pages/7685,Cervidae,Cervidae; Dama/Capreolus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,101,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,72,http://eol.org/pages/32609438,Sheep/goat,Ovis aries / Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,69,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,48,http://eol.org/pages/449502,Ostrea edulis,Ostrea edulis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,47,http://eol.org/pages/34548,Bos,Bos taurus/primigenius
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,35,http://eol.org/pages/15610,Capreolus,Capreolus capreolus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,18,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,17,http://eol.org/pages/328663,Sus scrofa,Sus scrofa (wild)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,16,http://eol.org/pages/7678,Artiodactyla,Large cervid or ruminant
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,12,http://eol.org/pages/328649,"Cervus elaphus Linnaeus, 1758",Cervus elaphus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,9,http://eol.org/pages/118009,Lepus europaeus,Lepus europaeus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,8,http://eol.org/pages/395985,"Cerastoderma edule (Linnaeus, 1758)",Cardium edule
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,5,http://eol.org/pages/8120,Testudines,Testudinae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,4,http://eol.org/pages/23815587,Canis sp.,Canis / Vulpes; Canis familiaris / lupus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,4,http://eol.org/pages/328609,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,4,http://eol.org/pages/449907,Helix aspersa,Helix aspersa
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,2,http://eol.org/pages/695,Aves,Aves (size Anser)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,1,[No EOL URI assigned] ,,
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,1,http://eol.org/pages/2775704,Osteichthyes,Pisces species unknown
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,1,http://eol.org/pages/8027,Anatidae,Anatidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7450,7350,1,http://eol.org/pages/8677,Rodentia,Small Rodentia
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,489,http://eol.org/pages/1642,Mammalia,size- boar to deer; size- cattle; size- rabbit to dog; size- sheep/goat; size- smaller than rabbit; Small cervid or ruminant; Small ruminant (domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,102,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,90,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,41,http://eol.org/pages/2979542,Unio,Unio sp.
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,41,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,15,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,11,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,9,http://eol.org/pages/1228387,Canis lupus familiaris,Canis familiaris
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,9,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,8,http://eol.org/pages/395985,"Cerastoderma edule (Linnaeus, 1758)",Cardium edule
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,4,http://eol.org/pages/7685,Cervidae,Cervidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,3,http://eol.org/pages/15610,Capreolus,Capreolus capreolus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,2,http://eol.org/pages/32609438,Sheep/goat,Ovis aries / Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,2,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,2,http://eol.org/pages/695,Aves,"Aves (size Anser); Aves, unidentified"
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,1,http://eol.org/pages/14022305,Pelycopoda,Pelycopoda species unknown
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,1,http://eol.org/pages/3198,Cyprinidae,Cyprinidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,1,http://eol.org/pages/328649,"Cervus elaphus Linnaeus, 1758",Cervus elaphus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,1,http://eol.org/pages/328663,Sus scrofa,Sus scrofa (wild)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,1,http://eol.org/pages/34548,Bos,Bos taurus/primigenius
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,1,http://eol.org/pages/449502,Ostrea edulis,Ostrea edulis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,7400,7350,1,http://eol.org/pages/7678,Artiodactyla,Large cervid or ruminant
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4650,4350,58,http://eol.org/pages/1642,Mammalia,size- boar to deer; size- cattle; size- sheep/goat; Small ruminant (domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4650,4350,16,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4650,4350,8,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4650,4350,3,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4650,4350,2,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4650,4350,2,http://eol.org/pages/449502,Ostrea edulis,Ostrea edulis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4650,4350,1,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4650,4350,1,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,100,http://eol.org/pages/1642,Mammalia,size- boar to deer; size- cattle; size- rabbit to dog; size- sheep/goat; Small ruminant (domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,41,http://eol.org/pages/4445650,Sus scrofa domesticus,Sus scrofa domesticus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,12,http://eol.org/pages/328699,"Bos taurus Linnaeus, 1758",Bos taurus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,10,http://eol.org/pages/449502,Ostrea edulis,Ostrea edulis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,7,http://eol.org/pages/449961,Mytilus galloprovincialis,Mytilus galloprovincialis
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,5,http://eol.org/pages/311906,"Ovis aries Linnaeus, 1758",Ovis aries
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,4,http://eol.org/pages/313992,"Dama dama (Linnaeus, 1758)",Dama dama
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,3,http://eol.org/pages/328660,"Capra hircus Linnaeus, 1758",Capra hircus
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,2,http://eol.org/pages/7685,Cervidae,Cervidae
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,1,http://eol.org/pages/42318,Sus,Sus scrofa (wild/domestic)
Ilıpınar Zooarchaeology,40.468303,29.309099,Ilıpınar,4350,3950,1,http://eol.org/pages/7678,Artiodactyla,Large cervid or ruminant
